Column 0,TeamID,Week,Year.x,GID,Name,Pos,Team.x,h.a,Oppt,FD.points,FD.salary,Team.y,Rk.x,G.x,Pts.G.x,TotPts.x,Att.x,Att.G.x,Yds.x,Avg.x,Yds.G.x,TD.x,Lng.x,X1st.x,X1st..x,X20..x,X40..x,FUM.x,Rk.y,G.y,Pts.G.y,TotPts.y,Comp,Att.y,Pct,Att.G.y,Yds.y,Avg.y,Yds.G.y,TD.y,Int,X1st.y,X1st..y,Lng.y,X20..y,X40..y,Sck,Rate,k,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y,Lost,Year.y,Rk,Scored Labels
316,19,3,2016,2999,"Artis-Payne, Cameron",RB,CAR,t,min,5.433333079,4800,Minnesota Vikings,6,2,15,30,45,22.5,147,3.3,73.5,1,13,7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,432,6.3,216,3,2,26,33.8,39,4,0,7,79.1,NA,2,15,30,129,289.5,4.5,19.5,14,27,52,0,1,0,8,82,30:04,6,4,NA,5,6.25676822662354
317,19,3,2016,4482,"Dickson, Ed",TE,CAR,t,min,0,4500,Minnesota Vikings,17,16,18.9,302,411,25.7,1748,4.3,109.2,7,72T,94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,3759,7.2,234.9,24,13,189,33.7,72T,47,10,43,90,13,16,189,302,1015,344.2,5.4,19.9,71,206,34,11,22,50,109,875,29:48,18,9,2016,NA,3.48604488372803
318,19,3,2016,4482,"Dickson, Ed",TE,CAR,t,min,0,4500,Minnesota Vikings,6,2,15,30,45,22.5,147,3.3,73.5,1,13,7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,432,6.3,216,3,2,26,33.8,39,4,0,7,79.1,NA,2,15,30,129,289.5,4.5,19.5,14,27,52,0,1,0,8,82,30:04,6,4,NA,5,-0.893765926361084
319,19,3,2016,5292,"Bersin, Brenton",WR,CAR,t,min,2.879999924,4500,Minnesota Vikings,17,16,18.9,302,411,25.7,1748,4.3,109.2,7,72T,94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,3759,7.2,234.9,24,13,189,33.7,72T,47,10,43,90,13,16,189,302,1015,344.2,5.4,19.9,71,206,34,11,22,50,109,875,29:48,18,9,2016,NA,1.80755281448364
320,19,3,2016,5292,"Bersin, Brenton",WR,CAR,t,min,2.879999924,4500,Minnesota Vikings,6,2,15,30,45,22.5,147,3.3,73.5,1,13,7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,432,6.3,216,3,2,26,33.8,39,4,0,7,79.1,NA,2,15,30,129,289.5,4.5,19.5,14,27,52,0,1,0,8,82,30:04,6,4,NA,5,-0.301715850830078
321,19,3,2016,4620,"Simonson, Scott",TE,CAR,t,min,1.5,4500,Minnesota Vikings,17,16,18.9,302,411,25.7,1748,4.3,109.2,7,72T,94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,3759,7.2,234.9,24,13,189,33.7,72T,47,10,43,90,13,16,189,302,1015,344.2,5.4,19.9,71,206,34,11,22,50,109,875,29:48,18,9,2016,NA,4.48211097717285
322,19,3,2016,4620,"Simonson, Scott",TE,CAR,t,min,1.5,4500,Minnesota Vikings,6,2,15,30,45,22.5,147,3.3,73.5,1,13,7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,432,6.3,216,3,2,26,33.8,39,4,0,7,79.1,NA,2,15,30,129,289.5,4.5,19.5,14,27,52,0,1,0,8,82,30:04,6,4,NA,5,0.489510536193848
323,22,3,2016,4573,"Reed, Jordan",TE,WAS,t,nyg,9.699999809,7500,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,20.7659473419189
324,22,3,2016,4573,"Reed, Jordan",TE,WAS,t,nyg,9.699999809,7500,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,21.1062965393066
325,22,3,2016,1415,"Cousins, Kirk",QB,WAS,t,nyg,15.76000023,7200,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,22.2332916259766
326,22,3,2016,1415,"Cousins, Kirk",QB,WAS,t,nyg,15.76000023,7200,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,23.2246360778809
327,22,3,2016,3552,"Jones, Matt",RB,WAS,t,nyg,8.399999619,6400,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,12.5890350341797
328,22,3,2016,3552,"Jones, Matt",RB,WAS,t,nyg,8.399999619,6400,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,11.1605854034424
329,22,3,2016,3754,"Garcon, Pierre",WR,WAS,t,nyg,5.800000191,6100,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,15.3676662445068
330,22,3,2016,3754,"Garcon, Pierre",WR,WAS,t,nyg,5.800000191,6100,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,14.639820098877
331,22,3,2016,1361,"McCoy, Colt",QB,WAS,t,nyg,8.819999695,5500,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,7.81224775314331
332,22,3,2016,1361,"McCoy, Colt",QB,WAS,t,nyg,8.819999695,5500,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,5.57191467285156
333,22,3,2016,2915,"Thompson, Chris",RB,WAS,t,nyg,9.100000381,5100,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,9.67686557769775
334,22,3,2016,2915,"Thompson, Chris",RB,WAS,t,nyg,9.100000381,5100,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,11.0309448242188
335,22,3,2016,5410,"Crowder, Jamison",WR,WAS,t,nyg,10.85000038,5000,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,4.81690120697021
336,22,3,2016,5410,"Crowder, Jamison",WR,WAS,t,nyg,10.85000038,5000,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,7.7993278503418
337,22,3,2016,5365,"Ross, Rashad",WR,WAS,t,nyg,2.646153964,4600,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,1.05504179000854
338,22,3,2016,5365,"Ross, Rashad",WR,WAS,t,nyg,2.646153964,4600,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,3.66050338745117
339,22,3,2016,2580,"Grant, Ryan",WR,WAS,t,nyg,0.5,4600,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,2.02922415733337
340,22,3,2016,2580,"Grant, Ryan",WR,WAS,t,nyg,0.5,4600,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,3.40701866149902
341,22,3,2016,5295,"Grant, Ryan",WR,WAS,t,nyg,0.5,4600,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,0.521594524383545
342,22,3,2016,5295,"Grant, Ryan",WR,WAS,t,nyg,0.5,4600,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,3.017413854599
343,22,3,2016,4323,"Davis, Vernon",TE,WAS,t,nyg,5.050000191,4600,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,0.12219762802124
344,22,3,2016,4323,"Davis, Vernon",TE,WAS,t,nyg,5.050000191,4600,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,1.06376791000366
345,22,3,2016,5110,"Paul, Niles",TE,WAS,t,nyg,2.099999905,4600,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,1.90064477920532
346,22,3,2016,5110,"Paul, Niles",TE,WAS,t,nyg,2.099999905,4600,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,3.89173769950867
347,22,3,2016,6209,"Hopkins, Dustin",K,WAS,t,nyg,11,4500,New York Giants,24,16,27.6,442,444,27.8,1942,4.4,121.4,15,68T,104,23.4,12,4,11,32,16,27.6,442,423,638,66.3,39.9,4783,7.7,298.9,31,15,236,37,76T,62,11,23,95.9,32,16,276,442,1105,420.3,6.1,22.9,108,230,47,8,14,57,120,1077,32:03,28,13,2016,NA,3.78328275680542
348,22,3,2016,6209,"Hopkins, Dustin",K,WAS,t,nyg,11,4500,New York Giants,4,2,16,32,43,21.5,142,3.3,71,1,13,11,25.6,0,0,0,13,2,16,32,54,89,60.7,44.5,474,5.5,237,1,0,28,31.5,23,3,0,2,79.3,NA,2,16,32,134,308,4.6,20,13,30,43,0,0,0,13,126,31:18,0,0,NA,8,4.99514245986938
349,24,3,2016,2831,"Murray, DeMarco",RB,TEN,t,oak,19.10000038,7700,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,15.3698978424072
350,24,3,2016,2831,"Murray, DeMarco",RB,TEN,t,oak,19.10000038,7700,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,15.2116470336914
351,24,3,2016,1466,"Mariota, Marcus",QB,TEN,t,oak,17.68000031,7700,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,15.1907234191895
352,24,3,2016,1466,"Mariota, Marcus",QB,TEN,t,oak,17.68000031,7700,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,9.26841831207275
353,24,3,2016,1241,"Cassel, Matt",QB,TEN,t,oak,-0.100000001,6000,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,4.3094596862793
354,24,3,2016,1241,"Cassel, Matt",QB,TEN,t,oak,-0.100000001,6000,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,-0.593713760375977
355,24,3,2016,5461,"Sharpe, Tajae",WR,TEN,t,oak,8.199999809,5800,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,17.0771446228027
356,24,3,2016,5461,"Sharpe, Tajae",WR,TEN,t,oak,8.199999809,5800,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,14.8983631134033
357,24,3,2016,5445,"Henry, Derrick",RB,TEN,t,oak,5.400000095,5500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,5.67428684234619
358,24,3,2016,5445,"Henry, Derrick",RB,TEN,t,oak,5.400000095,5500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,4.81561470031738
359,24,3,2016,5182,"Matthews, Rishard",WR,TEN,t,oak,5.050000191,5400,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,12.7818355560303
360,24,3,2016,5182,"Matthews, Rishard",WR,TEN,t,oak,5.050000191,5400,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,9.28929042816162
361,24,3,2016,3437,"Johnson, Andre",WR,TEN,t,oak,5.949999809,5000,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,15.6841526031494
362,24,3,2016,3437,"Johnson, Andre",WR,TEN,t,oak,5.949999809,5000,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,10.2442331314087
363,24,3,2016,2940,"Andrews, Antonio",RB,TEN,t,oak,0,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,1.90052366256714
364,24,3,2016,2940,"Andrews, Antonio",RB,TEN,t,oak,0,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,2.83871221542358
365,24,3,2016,5413,"Fowler, Jalston",RB,TEN,t,oak,2.525000095,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,-0.205976963043213
366,24,3,2016,5413,"Fowler, Jalston",RB,TEN,t,oak,2.525000095,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,0.0602869987487793
367,24,3,2016,3731,"Douglas, Harry",WR,TEN,t,oak,3.099999905,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,1.82611989974976
368,24,3,2016,3731,"Douglas, Harry",WR,TEN,t,oak,3.099999905,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,2.22038674354553
369,24,3,2016,4667,"Cunningham, Jerome",TE,TEN,t,oak,1.649999936,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,6.52130365371704
370,24,3,2016,4667,"Cunningham, Jerome",TE,TEN,t,oak,1.649999936,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,4.42009258270264
371,24,3,2016,4327,"Fasano, Anthony",TE,TEN,t,oak,0.600000024,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,6.26451778411865
372,24,3,2016,4327,"Fasano, Anthony",TE,TEN,t,oak,0.600000024,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,3.85733556747437
373,24,3,2016,3949,"Mariani, Marc",WR,TEN,t,oak,0,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,1.38611936569214
374,24,3,2016,3949,"Mariani, Marc",WR,TEN,t,oak,0,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,3.09155654907227
375,24,3,2016,6169,"Succop, Ryan",K,TEN,t,oak,4.5,4500,Oakland Raiders,13,16,24.9,399,406,25.4,1678,4.1,104.9,12,80T,94,23.2,8,2,2,26,16,24.9,399,404,641,63,40.1,4140,6.8,258.8,25,14,206,32.1,59,56,7,38,86.8,22,16,249,399,1085,363.6,5.4,21.5,84,224,38,9,17,53,104,943,30:58,18,11,2016,NA,0.584547996520996
376,24,3,2016,6169,"Succop, Ryan",K,TEN,t,oak,4.5,4500,Oakland Raiders,21,2,34.5,69,51,25.5,227,4.5,113.5,1,18,15,29.4,0,0,0,32,2,34.5,69,54,76,71.1,38,808,10.8,404,7,1,34,44.7,98T,13,5,2,131.4,NA,2,34.5,69,129,517.5,8,27,9,21,43,1,1,100,14,126,28:25,2,1,NA,32,0.441971302032471
377,31,3,2016,1441,"Carr, Derek",QB,OAK,t,ten,23.65999985,8100,Tennessee Titans,18,16,26.4,423,462,28.9,1797,3.9,112.3,11,32,101,21.9,10,0,3,7,16,26.4,423,319,502,63.5,31.4,3678,7.9,229.9,34,11,192,38.2,69T,47,12,39,101.3,12,16,264,423,1003,342.2,5.5,19.8,92,216,43,4,12,33,112,982,30:44,16,8,2016,NA,24.4535331726074
378,31,3,2016,1441,"Carr, Derek",QB,OAK,t,ten,23.65999985,8100,Tennessee Titans,14,2,20,40,51,25.5,202,4,101,0,28,9,17.6,3,0,0,13,2,20,40,40,73,54.8,36.5,474,6.8,237,1,1,23,31.5,47,7,1,4,74.9,NA,2,20,40,128,338,5.3,18.5,13,30,43,0,0,0,20,177,29:22,0,0,NA,14,17.7850189208984
379,31,3,2016,5376,"Cooper, Amari",WR,OAK,t,ten,14.14999962,7700,Tennessee Titans,18,16,26.4,423,462,28.9,1797,3.9,112.3,11,32,101,21.9,10,0,3,7,16,26.4,423,319,502,63.5,31.4,3678,7.9,229.9,34,11,192,38.2,69T,47,12,39,101.3,12,16,264,423,1003,342.2,5.5,19.8,92,216,43,4,12,33,112,982,30:44,16,8,2016,NA,14.3340644836426
380,31,3,2016,5376,"Cooper, Amari",WR,OAK,t,ten,14.14999962,7700,Tennessee Titans,14,2,20,40,51,25.5,202,4,101,0,28,9,17.6,3,0,0,13,2,20,40,40,73,54.8,36.5,474,6.8,237,1,1,23,31.5,47,7,1,4,74.9,NA,2,20,40,128,338,5.3,18.5,13,30,43,0,0,0,20,177,29:22,0,0,NA,14,9.01340961456299
381,31,3,2016,2899,"Murray, Latavius",RB,OAK,t,ten,16.39999962,7100,Tennessee Titans,18,16,26.4,423,462,28.9,1797,3.9,112.3,11,32,101,21.9,10,0,3,7,16,26.4,423,319,502,63.5,31.4,3678,7.9,229.9,34,11,192,38.2,69T,47,12,39,101.3,12,16,264,423,1003,342.2,5.5,19.8,92,216,43,4,12,33,112,982,30:44,16,8,2016,NA,13.0609245300293
