Mass	Polarity	Intensity	Start	End
551.3829956	Positive	111478.1435	8.693912254	8.993912254
551.3897095	Positive	1081708.407	12.73599271	13.03599271
551.3907471	Positive	3325697.029	12.25245373	12.55245373
551.3913574	Positive	1343348.726	11.12131819	11.42131819
551.3922729	Positive	158459.4477	11.22611844	11.52611844
551.3942261	Positive	369506.7898	10.72427392	11.02427392
551.3942261	Positive	258001.0335	10.7652137	11.0652137
551.7846069	Positive	77757.08196	2.958524237	3.258524237
551.7893677	Positive	119041.1919	3.586891459	3.886891459
551.8015747	Positive	89439.49817	6.939056402	7.239056402
551.8015747	Positive	85982.10477	6.961940959	7.261940959
551.8082886	Positive	337360.2772	4.008642523	4.308642523
551.8155518	Positive	213926.0055	8.207055307	8.507055307
551.8161621	Positive	115659.5611	8.181435154	8.481435154
551.8209229	Positive	283556.1386	5.776053038	6.076053038
551.3302612	Positive	61647.77385	3.322739178	3.622739178
551.3938599	Positive	294657.2483	11.19028607	11.49028607
552.1729736	Positive	177514.6805	0.512359606	0.812359606
552.1757202	Positive	409374.3806	0.283072079	0.583072079
552.1782227	Positive	394494.2168	0.167418513	0.467418513
552.1955566	Positive	301969.046	12.79368551	13.09368551
552.1970215	Positive	276079.864	11.2229537	11.5229537
552.2072144	Positive	463977.4531	3.59879356	3.89879356
552.2278442	Positive	254016.0665	2.99230822	3.29230822
552.2279053	Positive	251933.2844	3.137210887	3.437210887
552.2280884	Positive	281354.7303	3.227705171	3.527705171
552.2280884	Positive	12826808.68	3.369770041	3.669770041
552.2282104	Positive	75720.86511	2.543536968	2.843536968
552.2285767	Positive	222493.9886	3.955434327	4.255434327
552.2286987	Positive	74921.9147	2.814383967	3.114383967
552.2296753	Positive	88347.20672	1.258593881	1.558593881
552.2440796	Positive	114925.5776	5.740025348	6.040025348
552.2446899	Positive	81305.80418	5.672534575	5.972534575
552.2449341	Positive	75961.57252	4.850118775	5.150118775
552.2491455	Positive	698132.146	9.953443113	10.25344311
552.2617798	Positive	181461.4549	3.272556282	3.572556282
552.2636719	Positive	80048.22466	5.661210492	5.961210492
552.2637939	Positive	176632.0993	5.441497064	5.741497064
552.2644653	Positive	73943.39828	5.795253807	6.095253807
552.2647705	Positive	117106.0748	5.496526776	5.796526776
552.2647705	Positive	3720094.492	6.551177228	6.851177228
552.2648315	Positive	315698.6911	7.001066697	7.301066697
552.2655029	Positive	117079.0489	2.968252753	3.268252753
552.2655029	Positive	260485.6844	3.082066525	3.382066525
552.2824707	Positive	96535.51955	5.966024076	6.266024076
552.2834473	Positive	166975.1404	5.993538666	6.293538666
552.2836914	Positive	126946.5098	5.913228391	6.213228391
552.300354	Positive	221638.5604	5.472920524	5.772920524
552.3004761	Positive	199464.044	5.577779419	5.877779419
552.302063	Positive	78177.20216	6.253306092	6.553306092
553.3132324	Positive	78893.06109	10.31682884	10.61682884
552.3278198	Positive	117544.7878	7.716518371	8.016518371
552.3286743	Positive	2195842.824	8.8182826	9.1182826
552.3286743	Positive	195057.6395	11.2241137	11.5241137
552.3287354	Positive	3124858.433	11.34365474	11.64365474
552.3292236	Positive	893982.5993	8.280465783	8.580465783
552.3293457	Positive	2140477.712	8.685953789	8.985953789
552.3294067	Positive	161563.556	8.478940077	8.778940077
552.3294067	Positive	240516.2026	11.01603696	11.31603696
552.3294678	Positive	166660.1182	7.571492048	7.871492048
552.3295898	Positive	119873.1621	7.988354138	8.288354138
552.3295898	Positive	671803.6068	8.263634706	8.563634706
552.3297119	Positive	1591184.35	8.66225894	8.96225894
552.3300171	Positive	326397.1906	8.399629403	8.699629403
552.3314819	Positive	360368.7347	10.83833055	11.13833055
552.3364868	Positive	134156.616	5.235490649	5.535490649
552.350647	Positive	137324.2008	10.36797911	10.66797911
552.3508911	Positive	139682.1206	7.182961686	7.482961686
552.3511963	Positive	138223.6428	7.28096052	7.58096052
552.3516235	Positive	161916.1795	7.256059994	7.556059994
552.352417	Positive	99287.63169	9.829232951	10.12923295
552.3526001	Positive	167978.3974	7.331824046	7.631824046
552.3533325	Positive	161138.4439	10.20665157	10.50665157
552.3533936	Positive	113334.8192	9.93452524	10.23452524
552.3547363	Positive	151007.2012	9.984745844	10.28474584
552.3666992	Positive	129465.9388	8.666659143	8.966659143
552.3862915	Positive	2527124.341	11.38439436	11.68439436
552.4102173	Positive	113376.6269	9.983988963	10.28398896
552.4104004	Positive	782294.9319	9.816158404	10.1161584
552.4254761	Positive	365214.7433	12.03566588	12.33566588
552.4973755	Positive	2975078.205	12.08738213	12.38738213
552.4980469	Positive	4163231.035	12.72353084	13.02353084
552.4995117	Positive	298936.956	10.24079634	10.54079634
552.6845703	Positive	141768.446	7.237007719	7.537007719
552.7456055	Positive	452403.9649	9.023231705	9.323231705
552.7487793	Positive	75707.58192	7.01919581	7.31919581
552.4996948	Positive	388949.6222	9.957122359	10.25712236
552.7919312	Positive	265622.2067	3.767933884	4.067933884
552.8109131	Positive	123774.1595	4.764959757	5.064959757
553.0557251	Positive	2272005.125	0.195609917	0.495609917
553.1364136	Positive	593823.3942	0.166423877	0.466423877
553.1524048	Positive	400161.2027	2.715617498	3.015617498
553.1524658	Positive	501578.7038	2.814028671	3.114028671
553.1526489	Positive	629543.2756	2.274975674	2.574975674
553.15448	Positive	127628.6872	6.98639587	7.28639587
553.1829224	Positive	390989.0273	7.277706411	7.577706411
553.1884155	Positive	382640.2644	2.96273756	3.26273756
553.1885986	Positive	129308.6907	4.400216151	4.700216151
553.1887817	Positive	265660.9904	1.454936769	1.754936769
553.1893311	Positive	359387.67	4.016578095	4.316578095
553.1893921	Positive	691114.1686	5.489535089	5.789535089
553.1900635	Positive	180733.2567	5.641998416	5.941998416
553.1906128	Positive	64984.07234	4.982220865	5.282220865
553.1928101	Positive	187049.2503	4.772858004	5.072858004
553.2042236	Positive	146427.5262	5.384407525	5.684407525
553.2120972	Positive	757521.3741	4.0567874	4.3567874
553.2247925	Positive	207810.8826	8.713027661	9.013027661
553.2250977	Positive	7561737.323	3.951576834	4.251576834
553.2250977	Positive	23812989.42	4.253281402	4.553281402
553.2250977	Positive	951091.478	8.47970787	8.77970787
553.2251587	Positive	4288620.159	4.024565336	4.324565336
553.2251587	Positive	2386603.251	4.798181309	5.098181309
553.2252808	Positive	1226375.49	4.988034462	5.288034462
553.2253418	Positive	2351038.221	4.77796263	5.07796263
553.225708	Positive	243021.984	5.136378882	5.436378882
553.227478	Positive	54465.60528	2.654273145	2.954273145
552.7446289	Positive	466340.9554	9.718818135	10.01881813
553.2723389	Positive	113672.8385	2.753635035	3.053635035
553.272644	Positive	560066.2076	7.318250715	7.618250715
554.2807007	Positive	148224.6977	4.199092661	4.499092661
553.274292	Positive	101960.4966	4.301878357	4.601878357
553.2753906	Positive	381846.2209	2.775891636	3.075891636
553.2756958	Positive	480225.718	10.81284603	11.11284603
553.276062	Positive	169349.8463	2.843919473	3.143919473
553.2764282	Positive	2015388.435	10.21880959	10.51880959
553.2769165	Positive	692503.3813	9.743493473	10.04349347
553.2954712	Positive	1132077.366	3.914488307	4.214488307
553.296875	Positive	384183.9383	3.88858021	4.18858021
553.302063	Positive	265912.5071	8.600359165	8.900359165
553.3109741	Positive	1732252.065	10.0906181	10.3906181
552.3010254	Positive	93653.39943	4.768085822	5.068085822
553.3127441	Positive	470529.0585	10.32219976	10.62219976
553.3131714	Positive	293831.0912	8.853379103	9.153379103
553.3135986	Positive	130058.5038	5.665800251	5.965800251
553.3135986	Positive	440838.5226	9.936788827	10.23678883
553.3138428	Positive	713650.3342	10.38390337	10.68390337
553.3508911	Positive	1905247.434	10.93883884	11.23883884
553.3509521	Positive	102603230.2	12.82724651	13.12724651
553.3510742	Positive	145789799.5	12.71385796	13.01385796
552.8496094	Positive	100635.2749	9.05361174	9.35361174
553.3859253	Positive	452688.167	10.77600495	11.07600495
553.4200439	Positive	342939.4717	11.33003188	11.63003188
553.5004272	Positive	1485562.978	12.72385351	13.02385351
553.81604	Positive	156474.209	6.846890018	7.146890018
553.817688	Positive	244748.3054	6.878331709	7.178331709
553.9116211	Positive	225554.2924	7.480292586	7.780292586
554.1699829	Positive	1420542.954	9.454221656	9.754221656
554.170105	Positive	1502825.145	9.417019664	9.717019664
554.1702271	Positive	320839.0769	9.07445765	9.37445765
554.1704102	Positive	154895.1202	8.831748189	9.131748189
554.1712646	Positive	283135.5344	8.999809324	9.299809324
554.1745605	Positive	45631433.96	11.44775843	11.74775843
554.1748047	Positive	113090.4208	9.626221615	9.926221615
554.1757813	Positive	183210.9771	9.909246954	10.20924695
554.1851196	Positive	103354.1022	3.510321163	3.810321163
554.1985474	Positive	322475.8571	5.856282692	6.156282692
554.2073975	Positive	4089523.514	0.456045017	0.756045017
554.2088013	Positive	131808.2685	2.211219979	2.511219979
554.243103	Positive	2210044.012	3.527225398	3.827225398
554.2434082	Positive	1226239.062	3.726579852	4.026579852
554.2434692	Positive	3480364.01	3.463639892	3.763639892
554.2442017	Positive	788208.5807	3.34752089	3.64752089
554.2446899	Positive	76047.19622	1.908710967	2.208710967
554.2518311	Positive	329282.2853	9.113245728	9.413245728
554.2524414	Positive	507554.5714	9.161461667	9.461461667
554.2601929	Positive	175125.9103	4.860047582	5.160047582
554.2603149	Positive	208793.1176	3.429809399	3.729809399
554.260437	Positive	239821.563	3.263890965	3.563890965
554.2623291	Positive	82431.24528	2.822074041	3.122074041
554.2633667	Positive	361880.8487	3.605407777	3.905407777
554.2653198	Positive	348516.5695	3.62376545	3.92376545
554.2659912	Positive	102207.5271	3.72866934	4.02866934
554.2692871	Positive	453654.5756	3.652583055	3.952583055
554.2722778	Positive	78415.92548	7.081155009	7.381155009
554.2775879	Positive	202765.9409	3.399515187	3.699515187
554.2791138	Positive	103098.2236	4.798009238	5.098009238
554.2791748	Positive	115906.056	5.708608715	6.008608715
554.2797852	Positive	93847.1465	4.990736714	5.290736714
554.2844849	Positive	76052.81055	8.628820249	8.928820249
554.2858887	Positive	193970.5629	8.249682176	8.549682176
554.2890625	Positive	293000.8919	6.414791833	6.714791833
554.2923584	Positive	2173995.23	3.568116136	3.868116136
554.2940063	Positive	537596.8057	3.600619365	3.900619365
554.2940674	Positive	157417.5768	8.471126469	8.771126469
554.2979736	Positive	433793.1201	4.754529493	5.054529493
554.3140259	Positive	99454.05855	3.714774731	4.014774731
554.3155518	Positive	80146.3604	3.742031744	4.042031744
554.3235474	Positive	120317.7899	6.51700785	6.81700785
554.3441772	Positive	369306.3839	10.9975473	11.2975473
554.3444824	Positive	4053309.34	11.86296114	12.16296114
554.3453369	Positive	92501.85669	8.555040887	8.855040887
554.3458252	Positive	109351.9035	9.057356082	9.357356082
554.3464355	Positive	216475.5528	8.916231139	9.216231139
554.3467407	Positive	129447.0677	9.447943544	9.747943544
554.348999	Positive	597632.9312	11.98071048	12.28071048
554.3499146	Positive	302970.9741	11.65321602	11.95321602
554.3500366	Positive	4513696.71	12.06850915	12.36850915
554.3508911	Positive	123779.2542	9.24157	9.54157
554.3679199	Positive	3106096.538	11.84958093	12.14958093
554.3681641	Positive	1092898.62	11.77445902	12.07445902
554.3684082	Positive	575380.4178	11.97244117	12.27244117
554.3696289	Positive	1001525.483	11.7561691	12.0561691
554.3706665	Positive	716249.8691	11.92932996	12.22932996
554.3891602	Positive	100549.3906	8.589060922	8.889060922
554.3897705	Positive	62852.66092	8.973865988	9.273865988
554.390564	Positive	99925.74526	6.875660053	7.175660053
554.425415	Positive	185766.3847	8.971740617	9.271740617
554.425415	Positive	1069478.831	10.26350334	10.56350334
554.4254761	Positive	27762208.04	11.05033752	11.35033752
554.4257813	Positive	879440.112	9.992330033	10.29233003
554.4259033	Positive	186725.4549	8.904060345	9.204060345
554.4260254	Positive	505828.917	8.190609321	8.490609321
554.4263306	Positive	567070.9018	9.792402781	10.09240278
554.427063	Positive	194912.0352	6.954858993	7.254858993
554.4613037	Positive	2032218.403	11.7016539	12.0016539
554.4613647	Positive	1440801.659	11.20329333	11.50329333
554.4615479	Positive	2484541.252	12.04754896	12.34754896
554.4616699	Positive	965034.6579	12.22356952	12.52356952
554.4616699	Positive	5329731.547	12.31509773	12.61509773
554.4781494	Positive	162720.2228	11.31589551	11.61589551
554.5129395	Positive	1165085.55	12.60387159	12.90387159
554.5131226	Positive	1089307.661	11.32715597	11.62715597
554.5135498	Positive	751697.5843	11.19612617	11.49612617
554.513916	Positive	1157815.74	12.62559682	12.92559682
554.5141602	Positive	766288.4487	11.21775551	11.51775551
554.8401489	Positive	284982.207	5.553493249	5.853493249
554.8442383	Positive	338347.5693	10.98585303	11.28585303
555.0939941	Positive	1632989.807	0.248817957	0.548817957
555.0947876	Positive	5054202.511	0.171895818	0.471895818
555.1110229	Positive	230384.9538	2.702879192	3.002879192
555.1463623	Positive	99715.30377	4.202219992	4.502219992
555.1466064	Positive	2865406.694	3.560743959	3.860743959
555.1470337	Positive	235293.1653	4.315366676	4.615366676
555.1678467	Positive	135344.0704	4.49449623	4.79449623
555.1687622	Positive	243433.7481	2.619003638	2.919003638
555.182312	Positive	212765.9729	7.640998488	7.940998488
555.182312	Positive	407281.1386	7.668801892	7.968801892
555.1900024	Positive	1227648.945	0.19969274	0.49969274
555.2042847	Positive	102015.54	4.030222944	4.330222944
555.2042847	Positive	2697734.18	4.984875561	5.284875561
555.2043457	Positive	808988.1342	4.152022638	4.452022638
555.2045898	Positive	496443.2775	6.139749659	6.439749659
555.2046509	Positive	1009848.006	4.910164088	5.210164088
555.2192993	Positive	8507114.682	7.31685986	7.61685986
555.2229004	Positive	381990.5895	9.022004713	9.322004713
555.2277222	Positive	221062.5894	2.692263503	2.992263503
555.2277832	Positive	433839.2519	0.407663208	0.707663208
555.2278442	Positive	1033854.148	2.93502981	3.23502981
555.2279053	Positive	323027.4388	3.054600572	3.354600572
555.2288818	Positive	229607.772	2.743505472	3.043505472
555.2304688	Positive	175615.178	2.816452961	3.116452961
555.2330933	Positive	1137029.965	2.781053195	3.081053195
555.2390747	Positive	274129.1806	5.587248885	5.887248885
555.2404785	Positive	659704.577	4.913743158	5.213743158
555.2406006	Positive	633856.7767	5.331870441	5.631870441
555.2406616	Positive	123276.9561	5.937664544	6.237664544
555.2407227	Positive	1445709.034	5.294000656	5.594000656
555.241394	Positive	686789.277	5.439915687	5.739915687
555.2418213	Positive	664192.8184	4.605596377	4.905596377
555.2425537	Positive	287124.1712	5.728158989	6.028158989
555.267395	Positive	313875.752	10.87410008	11.17410008
555.2756958	Positive	90276.2918	6.993522737	7.293522737
555.2769775	Positive	102003.558	6.459244239	6.759244239
555.2770386	Positive	188365.4221	6.207636303	6.507636303
555.2774048	Positive	50536.52857	5.692967566	5.992967566
555.2910156	Positive	728229.3424	2.799562858	3.099562858
555.291748	Positive	522677.0902	11.15114435	11.45114435
555.2918091	Positive	60889186.51	10.73824492	11.03824492
555.2923584	Positive	1560362.614	10.60258857	10.90258857
555.2942505	Positive	155421.5491	7.121143484	7.421143484
555.3132324	Positive	553730.9635	10.85379957	11.15379957
555.3134155	Positive	1475477.301	10.70377093	11.00377093
555.3289185	Positive	493131.5415	10.47993714	10.77993714
555.3292847	Positive	417206.3841	6.996710411	7.296710411
555.3292847	Positive	780547.0112	10.5323677	10.8323677
555.329895	Positive	110596.2256	6.830840014	7.130840014
555.3300781	Positive	98684.43768	6.879105081	7.179105081
555.3300781	Positive	160097.7064	6.915283931	7.215283931
555.3302002	Positive	164880.2247	7.066220942	7.366220942
555.3345947	Positive	688047.1197	8.810596329	9.110596329
555.3495483	Positive	141573.0788	5.208366343	5.508366343
555.3497925	Positive	1352832.138	11.86358358	12.16358358
555.3497925	Positive	28183126.63	12.7381759	13.0381759
555.3529053	Positive	89901.95121	8.93362028	9.23362028
555.3533325	Positive	210652.5254	6.606535828	6.906535828
555.3615112	Positive	1110945.37	4.946682617	5.246682617
555.3654175	Positive	108892.8366	9.965427725	10.26542773
555.3654175	Positive	188089.5208	9.993592677	10.29359268
556.4025879	Positive	645284.5969	8.328647638	8.628647638
555.411438	Positive	746512.9559	6.562898816	6.862898816
555.1760864	Positive	8209607.289	11.05083921	11.35083921
555.4561157	Positive	224372.011	11.59704066	11.89704066
555.4579468	Positive	268271.229	12.20583119	12.50583119
555.4586792	Positive	193631.7315	11.99587643	12.29587643
